org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp,is_ceo,is_cto,is_coo,is_cfo,is_bd,is_pres,is_cmo,is_cdo,is_board,is_founder,n_indiv_titles,n_ceo_in_org_year,has_ceo_in_org_year,total_comp_ceo_in_org_year,has_comp_ceo_in_org_year,n_cto_in_org_year,has_cto_in_org_year,total_comp_cto_in_org_year,has_comp_cto_in_org_year,n_coo_in_org_year,has_coo_in_org_year,total_comp_coo_in_org_year,has_comp_coo_in_org_year,n_cfo_in_org_year,has_cfo_in_org_year,total_comp_cfo_in_org_year,has_comp_cfo_in_org_year,n_bd_in_org_year,has_bd_in_org_year,total_comp_bd_in_org_year,has_comp_bd_in_org_year,n_pres_in_org_year,has_pres_in_org_year,total_comp_pres_in_org_year,has_comp_pres_in_org_year,n_cmo_in_org_year,has_cmo_in_org_year,total_comp_cmo_in_org_year,has_comp_cmo_in_org_year,n_cdo_in_org_year,has_cdo_in_org_year,total_comp_cdo_in_org_year,has_comp_cdo_in_org_year,n_board_in_org_year,has_board_in_org_year,total_comp_board_in_org_year,has_comp_board_in_org_year,n_founder_in_org_year,has_founder_in_org_year,total_comp_founder_in_org_year,has_comp_founder_in_org_year,org_age,city_int,state_int,in_ARCATA,in_BARRINGTON,in_BELLVALE,in_BERKELEY,in_BETHESDA,in_BETHSEDA,in_BOSTON,in_BROOKLYN,in_CAMBRIDGE,in_CARMEL,in_CHARLOTTE,in_CHICAGO,in_DANVERS,in_DENVER,in_ENCINO,in_HELENA,in_HOUSTON,in_HYANNIS,in_IRVINE,in_JACKSONVILLE,in_LAKELAND,in_LOS ANGELES,in_MIAMI,in_MINNEAPOLIS,in_MOUNTAIN VIEW,in_NEW YORK,in_OAKLAND,in_PALO ALTO,in_PARK CITY,in_PLEASANTON,in_REDWOOD CITY,in_SALEM,in_SAN FRANCISCO,in_SANTA ANA,in_SEATTLE,in_SHEPHERDSTOWN,in_STANFORD,in_STERLING,in_SUNNYVALE,in_TUCSON,in_WALTHAM,in_WARWICK,in_WASHINGTON,in_WAYNESVILLE,in_WEST SACRAMENTO,in_ZIONSVILLE,in_AZ,in_CA,in_CO,in_DC,in_FL,in_IL,in_IN,in_MA,in_MD,in_MN,in_MT,in_NC,in_NY,in_OH,in_RI,in_TX,in_UT,in_VA,in_VT,in_WA,in_WV
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,PRESIDENT,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,TREASURER,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,EXECUTIVE DIRECTOR,104409,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810526651,https://s3.amazonaws.com/irs-form-990/201513559349300081_public.xml,2014,1999,2015-12-21T13:10:33-06:00,40,2101243,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,104409,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7.0,1.0,0000000,1.0,0.0,0.0,0,0.0,15.0,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,"Pres., Director",77872,0,0,0,0,0,1,0,0,1,0,2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,CFO/Sec/Direct,88779,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,Treasurer,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,COO,82855,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201523209349312412_public.xml,2014,,2015-11-16T13:53:02-08:00,7,1792826,Chief Science Officer,52571,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,82855,1.0,2.0,1.0,887790,1.0,0.0,0.0,0,0.0,1.0,1.0,77872,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,778720000,1.0,0.0,0.0,0,0.0,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPOWER INC,BROOKLYN,NY,134145441,https://s3.amazonaws.com/irs-form-990/201523219349300537_public.xml,2014,2000,2015-11-16T10:10:10-06:00,59,5714528,CHAIRMAN,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,243534,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,063739,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,0153038,1.0,18.0,1.0,000000000000000000,1.0,0.0,0.0,0,0.0,14.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPOWER INC,BROOKLYN,NY,134145441,https://s3.amazonaws.com/irs-form-990/201523219349300537_public.xml,2014,2000,2015-11-16T10:10:10-06:00,59,5714528,VICE CHAIR & HEAD OF DEVELOPMENT COMMITTEE,0,0,0,0,0,0,0,0,1,1,0,2,1.0,1.0,243534,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,063739,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,0153038,1.0,18.0,1.0,000000000000000000,1.0,0.0,0.0,0,0.0,14.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPOWER INC,BROOKLYN,NY,134145441,https://s3.amazonaws.com/irs-form-990/201523219349300537_public.xml,2014,2000,2015-11-16T10:10:10-06:00,59,5714528,TREASURER & HEAD OF AUDIT COMMITTEE,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,243534,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,063739,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,0153038,1.0,18.0,1.0,000000000000000000,1.0,0.0,0.0,0,0.0,14.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPOWER INC,BROOKLYN,NY,134145441,https://s3.amazonaws.com/irs-form-990/201523219349300537_public.xml,2014,2000,2015-11-16T10:10:10-06:00,59,5714528,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,243534,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,063739,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,0153038,1.0,18.0,1.0,000000000000000000,1.0,0.0,0.0,0,0.0,14.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
