,org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp
1571,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1572,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1573,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1574,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1575,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1576,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1577,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1578,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1579,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1580,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1581,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,BOARD MEMBER,0
1582,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,VP SALES,283920
1583,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,EMPLOYEE,237663
1584,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,EMPLOYEE,227716
1585,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,SALES ASSOCIATE,238100
1586,MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,SALES DIRECTOR,251790
1587,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,BOARD OF DIRECTOR,0
1588,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,BOARD OF DIRECTOR,0
1589,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,CHIEF STRATEGIST,40002
1590,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,BOARD OF DIRECTOR,0
1591,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,BOARD OF DIRECTOR,0
1592,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,CEO,48000
1593,MEDIC MOBILE INC,SAN FRANCISCO,CA,942763139,https://s3.amazonaws.com/irs-form-990/201333229349300448_public.xml,2012,2011,2013-11-15T17:29:00-06:00,9,968275,COO,54003
1594,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,BOARD OF DIRECTOR,0
1595,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,BOARD OF DIRECTOR,0
1596,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,CHIEF STRATEGIST,0
1597,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,BOARD OF DIRECTOR,0
1598,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,BOARD OF DIRECTOR,0
1599,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,CEO,48000
1600,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201403229349301375_public.xml,2013,2011,2014-11-17T19:09:45-06:00,10,1551793,COO,56001
1601,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,CEO,235879
1602,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,CHIEF PROGRAM OFFICER,176166
1603,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,THROUGH 2/1/2013,0
1604,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR,0
1605,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR,0
1606,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR,0
1607,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,THROUGH 2/1/2013,0
1608,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR,0
1609,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR,0
1610,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR OF FINANCE,99173
1611,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,CHIEF ACADEMIC OFFICER,184316
1612,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIRECTOR OF ARCHITECTURE,189271
1613,NEW CLASSROOMS INNOVATION PARTNERSINC,NEW YORK,NY,271728945,https://s3.amazonaws.com/irs-form-990/201401349349305055_public.xml,2012,2011,2014-05-14T13:33:32-05:00,38,8314399,DIR. OF CENTRAL PROG. OPS.,115750
1614,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,PRESIDENT,0
1615,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,SECRETARY,0
1616,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,TREASURER,0
1617,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,EXECUTIVE DIRECTOR,99481
1618,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1619,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1620,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1621,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1622,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1623,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1624,NATIONAL INSTITUTE ON MONEY IN STATE POLITICS,HELENA,MT,810385940,https://s3.amazonaws.com/irs-form-990/201343299349300619_public.xml,2012,1999,2013-11-25T12:26:34-06:00,39,980091,DIRECTOR,0
1625,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,"PRESIDENT, DIRECTOR",32453
1626,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,"SECRETARY, TREAS, DIRECTOR",57618
1627,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,DIRECTOR,0
1628,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,DIRECTOR,0
1629,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,DIRECTOR,0
1630,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,DIRECTOR,0
1631,NEXLEAF ANALYTICS,LOS ANGELES,CA,900514027,https://s3.amazonaws.com/irs-form-990/201402259349302940_public.xml,2013,2009,2014-08-13T18:33:18-05:00,5,1697484,DIRECTOR,0
1632,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,CHAIRMAN OF THE BOARD,0
1633,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,VICE CHAIRMAN OF THE BOARD,0
1634,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1635,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1636,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1637,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1638,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1639,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1640,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,DIRECTOR,0
1641,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201403219349309225_public.xml,2013,2011,2014-11-17T13:49:20-08:00,1,459570,PRESIDENT,29167
1642,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,CHAIRMAN OF THE BOARD,0
1643,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,VICE CHAIRMAN OF THE BOARD,0
1644,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1645,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1646,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1647,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1648,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1649,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1650,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,DIRECTOR,0
1651,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,PRESIDENT,20833
1652,OCEARCH,PARK CITY,UT,800708997,https://s3.amazonaws.com/irs-form-990/201313199349311756_public.xml,2012,2011,2013-11-15T19:40:28-08:00,1,955988,TREASURER,0
1653,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,DIRECTOR,0
1654,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,CHAIRMAN/CEO,269870
1655,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,SECRETARY,0
1656,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,VP BUSINESS DEVELOPMENT,120000
1657,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,VP AFRICA MKTG & OPERATION,115078
1658,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,VP HARDWARE,105595
1659,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,CFO,202982
1660,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,SERVER ARCHITECT,136168
1661,ONE LAPTOP PER CHILD ASSOCIATION INC,MIAMI,FL,650209137,https://s3.amazonaws.com/irs-form-990/201343199349309234_public.xml,2012,2005,2013-11-15T15:52:12-06:00,26,4134947,DIR LEARNING SOUTH AFRICA,114000
1662,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,PRESIDENT,0
1663,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,VICE PRESIDENT,0
1664,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,SECRETARY,0
1665,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,TREASURER,0
1666,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,DIRECTOR,0
1667,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,DIRECTOR,0
1668,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,DIRECTOR,0
1669,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,DIRECTOR,0
1670,OPEN MEDIA FOUNDATION,DENVER,CO,061727461,https://s3.amazonaws.com/irs-form-990/201412259349302466_public.xml,2013,2004,2014-08-13T14:27:25-05:00,19,1202380,EXECUTIVE DIRECTOR,63799
1671,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,EXECUTIVE DIRECTOR,15167
1672,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,DIRECTOR,31191
1673,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,CHAIRMAN ON THE BOARD,0
1674,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,DIRECTOR,0
1675,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,DIRECTOR,0
1676,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,DIRECTOR,0
1677,THE OPENGOV FOUNDATION,WASHINGTON,DC,454848546,https://s3.amazonaws.com/irs-form-990/201421329349300447_public.xml,2013,2012,2014-05-12T11:38:43-05:00,4,185017,TREASURER,0
1678,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1679,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,PRESIDENT,0
1680,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,CEO,0
1681,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,TREASURER,0
1682,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,SECRETARY,0
1683,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1684,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1685,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1686,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1687,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,CHAIRMAN,0
1688,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1689,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1690,OPERATION ASHA NFP,CHICAGO,IL,203852112,https://s3.amazonaws.com/irs-form-990/201413009349300026_public.xml,2013,2005,2014-10-27T10:32:50-05:00,0,506724,DIRECTOR,0
1691,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR,0
1692,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,PRESIDENT,0
1693,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR FORMER EXECUTIVE DIRECTOR & TREASURER,62800
1694,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR,0
1695,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR,0
1696,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,SECRETARY,0
1697,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR,0
1698,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR,0
1699,PARTICIPATORY CULTURE FOUNDATION INC,BOSTON,MA,202630593,https://s3.amazonaws.com/irs-form-990/201403119349301295_public.xml,2013,2005,2014-11-07T13:38:11-06:00,12,940492,DIRECTOR,0
